Company Name,Model Name,Mobile Weight,RAM,Front Camera,Back Camera,Processor,Battery Capacity,Screen Size,Launched Price (Pakistan),Launched Price (India),Launched Price (China),Launched Price (USA),Launched Price (Dubai),Launched Year
Apple,iPhone 38GB,174,12,12MP,48MP,Dimensity,4432,6.5 inches,214588,76297,5530,762,2669,2021
Samsung,Galaxy 51GB,234,12,12MP,200MP + 12MP,Google Tensor,3739,6.5 inches,432858,100904,7213,1153,4712,2021
Samsung,Galaxy 92GB,234,16,12MP,200MP + 12MP,Kirin,7993,6.7 inches,514141,119852,8567,1369,5597,2024
Honor,Pad 82GB,510,16,8MP,13MP,Exynos,5558,6.5 inches,51143,27738,1906,241,865,2023
Samsung,Galaxy 44GB,234,6,12MP,200MP + 12MP,Dimensity,5999,6.5 inches,474751,110669,7911,1264,5168,2025
Oppo,Pad 46GB,510,8,8MP,13MP,Dimensity,7204,6.1 inches,64414,34936,2400,304,1090,2022
Nokia,Find 28GB,239,12,32MP,48MP + 64MP + 48MP,Snapdragon,7640,7.8 inches,290386,154872,9678,1354,5032,2021
Samsung,Galaxy 90GB,234,4,12MP,200MP + 12MP,Apple A18 pro,5078,7.0 inches,485198,113105,8085,1292,5282,2022
Lenovo,Find 3GB,239,4,32MP,48MP + 64MP + 48MP,Exynos,4806,10.4 inches,297517,158675,9916,1387,5155,2022
Samsung,Find 75GB,239,16,32MP,48MP + 64MP + 48MP,Google Tensor,5565,6.7 inches,264703,141174,8822,1234,4587,2023
Samsung,Galaxy 87GB,234,12,12MP,200MP + 12MP,Kirin,5965,6.1 inches,509091,118674,8483,1356,5542,2022
Samsung,Pad 31GB,510,4,8MP,13MP,MediaTek,7232,6.7 inches,55698,30208,2075,263,943,2025
Samsung,Galaxy 88GB,234,6,12MP,200MP + 12MP,Kirin,6487,7.8 inches,456385,106388,7605,1216,4968,2024
Apple,Pad 9GB,510,12,8MP,13MP,Apple A17 pro,6081,6.7 inches,65007,35257,2422,307,1100,2022
POCO,Find 72GB,239,4,32MP,48MP + 64MP + 48MP,Dimensity,5663,7.8 inches,321906,171683,10729,1501,5578,2023
Lenovo,Pad 57GB,510,6,8MP,13MP,Qualcomm MSM8916,3334,7.0 inches,55799,30263,2079,263,944,2021
Apple,iPhone 86GB,174,16,12MP,48MP,Exynos,5814,10.4 inches,231532,82322,5967,822,2880,2024
Infinix,Pad 34GB,510,4,8MP,13MP,Kirin,7194,12.9 inches,65138,35329,2427,308,1102,2022
Xiaomi,Find 91GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,7912,7.8 inches,314441,167701,10480,1466,5449,2022
Apple,iPhone 35GB,174,8,12MP,48MP,Qualcomm MSM8916,4440,6.1 inches,215469,76610,5553,765,2680,2025
Tecno,Find 84GB,239,8,32MP,48MP + 64MP + 48MP,Unisoc,7058,12.9 inches,283562,151233,9451,1322,4914,2025
Motorola,Pad 90GB,510,4,8MP,13MP,Spreadtrum,7633,12.9 inches,64949,35226,2420,307,1099,2020
Samsung,Galaxy 76GB,234,12,12MP,200MP + 12MP,MediaTek Dimensity,4715,6.5 inches,485219,113110,8085,1292,5282,2021
POCO,Find 54GB,239,12,32MP,48MP + 64MP + 48MP,Unisoc,6417,6.1 inches,327165,174487,10904,1525,5669,2023
Apple,Pad 31GB,510,16,8MP,13MP,Apple A15,5628,6.1 inches,53496,29014,1993,252,905,2023
Samsung,Galaxy 99GB,234,12,12MP,200MP + 12MP,Qualcomm Snapdragon,7058,7.0 inches,389712,90846,6494,1038,4242,2021
Google,Pad 94GB,510,16,8MP,13MP,MediaTek Helio,4632,6.1 inches,54180,29385,2019,256,917,2025
Samsung,Galaxy 13GB,234,16,12MP,200MP + 12MP,Snapdragon,5743,12.9 inches,427494,99653,7123,1139,4653,2022
OnePlus,Find 89GB,239,4,32MP,48MP + 64MP + 48MP,MediaTek Helio,3987,10.4 inches,284338,151646,9477,1325,4927,2025
Infinix,Find 19GB,239,6,32MP,48MP + 64MP + 48MP,Snapdragon,7496,7.8 inches,295811,157765,9859,1379,5126,2021
Vivo,Find 43GB,239,6,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,3057,6.1 inches,321867,171662,10727,1500,5577,2023
Apple,Pad 16GB,510,12,8MP,13MP,Apple A14,3107,6.1 inches,58555,31758,2182,276,991,2025
Motorola,Find 27GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,5147,6.7 inches,292126,155800,9736,1362,5062,2025
Lenovo,Pad 48GB,510,4,8MP,13MP,MediaTek,7010,7.0 inches,58365,31655,2175,276,988,2023
Motorola,Pad 25GB,510,4,8MP,13MP,Qualcomm MSM8916,6062,7.8 inches,59054,32029,2201,279,999,2021
OnePlus,Find 15GB,239,12,32MP,48MP + 64MP + 48MP,Exynos,4031,6.5 inches,316321,168704,10543,1475,5481,2024
Infinix,Pad 46GB,510,4,8MP,13MP,Exynos,5019,6.1 inches,66582,36112,2481,314,1127,2021
Honor,Find 41GB,239,8,32MP,48MP + 64MP + 48MP,Dimensity,6678,6.1 inches,319441,170368,10647,1489,5535,2022
Samsung,Galaxy 71GB,234,4,12MP,200MP + 12MP,Snapdragon,5993,6.1 inches,509173,118693,8485,1356,5543,2025
Samsung,Galaxy 41GB,234,16,12MP,200MP + 12MP,Dimensity,7256,6.1 inches,488858,113958,8146,1302,5322,2024
Apple,iPhone 36GB,174,16,12MP,48MP,Qualcomm Snapdragon,5415,12.9 inches,227110,80749,5853,806,2825,2025
POCO,Pad 89GB,510,8,8MP,13MP,Qualcomm Snapdragon,4973,6.5 inches,56136,30446,2092,265,950,2025
Apple,iPhone 97GB,174,8,12MP,48MP,MediaTek,4133,12.9 inches,208635,74181,5377,740,2595,2025
Samsung,Galaxy 20GB,234,12,12MP,200MP + 12MP,MediaTek Helio,7950,7.8 inches,492604,114831,8208,1312,5362,2020
Apple,iPhone 96GB,174,4,12MP,48MP,MediaTek Dimensity,7957,10.4 inches,203673,72416,5249,723,2533,2022
Apple,iPhone 74GB,174,12,12MP,48MP,Kirin,4884,6.1 inches,224505,79823,5786,797,2792,2022
Apple,iPhone 17GB,174,12,12MP,48MP,Dimensity,6703,6.7 inches,248877,88489,6414,883,3096,2025
Xiaomi,Pad 56GB,510,12,8MP,13MP,Google Tensor,3204,6.5 inches,61515,33364,2292,290,1041,2023
Apple,iPhone 63GB,174,16,12MP,48MP,MediaTek Helio,7262,12.9 inches,235411,83701,6067,835,2928,2025
Apple,Find 56GB,239,4,32MP,48MP + 64MP + 48MP,Apple A11,6706,7.0 inches,315130,168069,10503,1469,5461,2021
Xiaomi,Find 70GB,239,8,32MP,48MP + 64MP + 48MP,Unisoc,3148,6.5 inches,289932,154630,9663,1352,5024,2023
Infinix,Pad 99GB,510,12,8MP,13MP,Dimensity,5405,7.0 inches,56687,30745,2112,268,959,2024
Google,Pad 44GB,510,12,8MP,13MP,Snapdragon,3449,7.0 inches,54852,29749,2044,259,928,2024
Oppo,Pad 94GB,510,8,8MP,13MP,Dimensity,4289,10.4 inches,53816,29187,2005,254,911,2023
Infinix,Pad 30GB,510,16,8MP,13MP,Snapdragon,3650,10.4 inches,55161,29917,2055,260,934,2022
Samsung,Galaxy 41GB,234,12,12MP,200MP + 12MP,Qualcomm Snapdragon,6271,7.0 inches,496178,115664,8268,1322,5401,2022
Samsung,Galaxy 32GB,234,16,12MP,200MP + 12MP,Dimensity,4144,12.9 inches,463119,107958,7717,1233,5041,2024
iQOO,Pad 75GB,510,16,8MP,13MP,Google Tensor,3945,7.0 inches,54195,29393,2019,256,917,2022
Tecno,Pad 9GB,510,8,8MP,13MP,Unisoc,5231,7.0 inches,66828,36245,2490,316,1131,2020
Huawei,Pad 37GB,510,4,8MP,13MP,Qualcomm MSM8916,7977,12.9 inches,67846,36797,2528,320,1148,2023
Samsung,Galaxy 90GB,234,4,12MP,200MP + 12MP,Snapdragon,4098,10.4 inches,395870,92281,6596,1054,4309,2025
Huawei,Pad 53GB,510,16,8MP,13MP,Snapdragon,6099,10.4 inches,51301,27824,1912,242,868,2021
Apple,iPhone 99GB,174,16,12MP,48MP,Exynos,5669,6.7 inches,258326,91848,6657,917,3213,2021
Honor,Find 25GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,5383,6.7 inches,261428,139428,8713,1219,4530,2024
Motorola,Pad 80GB,510,16,8MP,13MP,Qualcomm MSM8916,6498,7.0 inches,50207,27230,1871,237,850,2022
Tecno,Find 29GB,239,6,32MP,48MP + 64MP + 48MP,Exynos,5699,6.5 inches,303418,161822,10112,1414,5258,2024
Apple,iPhone 63GB,174,6,12MP,48MP,Unisoc,7619,6.5 inches,244058,86775,6290,866,3036,2023
Samsung,Galaxy 87GB,234,8,12MP,200MP + 12MP,MediaTek Helio,6170,12.9 inches,452266,105428,7536,1205,4923,2021
Google,Pad 96GB,510,6,8MP,13MP,Spreadtrum,7929,12.9 inches,65940,35763,2457,311,1116,2025
Apple,iPhone 16GB,174,16,12MP,48MP,MediaTek Helio,5442,7.0 inches,223119,79330,5750,792,2775,2021
Huawei,Find 44GB,239,6,32MP,48MP + 64MP + 48MP,Dimensity,6692,6.1 inches,256289,136687,8542,1195,4441,2024
Motorola,Find 66GB,239,4,32MP,48MP + 64MP + 48MP,Snapdragon,3808,12.9 inches,297142,158475,9903,1385,5149,2025
Apple,Pad 98GB,510,12,8MP,13MP,Apple A15,3387,6.5 inches,52780,28626,1967,249,893,2023
Apple,iPhone 50GB,174,16,12MP,48MP,MediaTek,5890,7.8 inches,224633,79869,5789,797,2794,2022
Samsung,Galaxy 27GB,234,6,12MP,200MP + 12MP,MediaTek Dimensity,6015,6.5 inches,456362,106383,7605,1215,4968,2023
Samsung,Galaxy 95GB,234,4,12MP,200MP + 12MP,Exynos,7461,7.8 inches,498532,116213,8307,1328,5427,2025
Samsung,Galaxy 54GB,234,16,12MP,200MP + 12MP,MediaTek,6044,7.0 inches,425667,99227,7093,1134,4634,2025
Apple,iPhone 47GB,174,8,12MP,48MP,Snapdragon,4669,6.7 inches,240539,85524,6199,854,2992,2021
Vivo,Pad 54GB,510,4,8MP,13MP,Google Tensor,4586,7.0 inches,57566,31221,2145,272,974,2022
Sony,Find 77GB,239,12,32MP,48MP + 64MP + 48MP,Unisoc,4542,6.1 inches,303419,161823,10113,1414,5258,2020
Apple,iPhone 73GB,174,8,12MP,48MP,Dimensity,7892,12.9 inches,248775,88452,6411,883,3094,2024
Samsung,Galaxy 93GB,234,4,12MP,200MP + 12MP,MediaTek Dimensity,7914,6.1 inches,473418,110359,7889,1261,5153,2024
Samsung,Galaxy 38GB,234,8,12MP,200MP + 12MP,MediaTek Dimensity,7660,7.8 inches,472413,110124,7872,1258,5143,2021
Samsung,Galaxy 49GB,234,6,12MP,200MP + 12MP,Qualcomm Snapdragon,7876,7.0 inches,424637,98987,7076,1131,4622,2020
Xiaomi,Pad 45GB,510,4,8MP,13MP,MediaTek Helio,6662,7.8 inches,55236,29958,2058,261,935,2021
Samsung,Galaxy 86GB,234,8,12MP,200MP + 12MP,Qualcomm Snapdragon,7206,6.7 inches,492854,114889,8213,1313,5365,2022
Apple,iPhone 34GB,174,8,12MP,48MP,Google Tensor,4988,7.0 inches,243132,86446,6266,863,3024,2022
Samsung,Galaxy 20GB,234,16,12MP,200MP + 12MP,MediaTek Dimensity,6942,10.4 inches,488592,113896,8142,1301,5319,2023
iQOO,Find 82GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Helio,5701,6.1 inches,320677,171027,10688,1495,5557,2022
Samsung,Galaxy 67GB,234,6,12MP,200MP + 12MP,Unisoc,6928,6.1 inches,446087,103987,7433,1188,4856,2025
Huawei,Find 95GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,4464,7.0 inches,289865,154594,9661,1351,5023,2022
Samsung,Galaxy 18GB,234,16,12MP,200MP + 12MP,Qualcomm Snapdragon,7093,7.8 inches,423046,98616,7049,1127,4605,2023
Sony,Pad 70GB,510,12,8MP,13MP,Exynos,7528,12.9 inches,64641,35059,2409,305,1094,2021
Lenovo,Pad 76GB,510,4,8MP,13MP,Dimensity,4127,7.0 inches,55780,30253,2079,263,944,2020
Infinix,Pad 96GB,510,6,8MP,13MP,Exynos,4154,10.4 inches,51465,27913,1918,243,871,2022
Infinix,Find 58GB,239,12,32MP,48MP + 64MP + 48MP,Unisoc,4364,10.4 inches,284951,151973,9497,1328,4938,2022
Apple,iPhone 18GB,174,4,12MP,48MP,Exynos,7955,6.7 inches,212877,75689,5486,755,2648,2021
Sony,Find 92GB,239,16,32MP,48MP + 64MP + 48MP,Unisoc,3263,7.8 inches,330304,176162,11009,1540,5724,2024
Samsung,Galaxy 52GB,234,16,12MP,200MP + 12MP,Exynos,6133,10.4 inches,505187,117764,8418,1346,5499,2024
Apple,iPhone 75GB,174,6,12MP,48MP,Exynos,5604,6.1 inches,256499,91199,6610,910,3190,2024
Samsung,Galaxy 39GB,234,6,12MP,200MP + 12MP,MediaTek Dimensity,7090,7.0 inches,426397,99397,7105,1136,4642,2021
iQOO,Pad 53GB,510,16,8MP,13MP,Unisoc,5228,7.8 inches,67794,36769,2526,320,1147,2024
Oppo,Pad 44GB,510,16,8MP,13MP,MediaTek,5310,7.0 inches,66060,35829,2462,312,1118,2025
Nokia,Find 11GB,239,8,32MP,48MP + 64MP + 48MP,Google Tensor,4989,6.5 inches,270780,144415,9025,1262,4692,2024
OnePlus,Find 76GB,239,8,32MP,48MP + 64MP + 48MP,Google Tensor,6109,6.5 inches,306519,163476,10216,1429,5312,2020
Apple,iPhone 7GB,174,8,12MP,48MP,Exynos,4403,12.9 inches,195460,69496,5037,694,2431,2020
POCO,Pad 83GB,510,8,8MP,13MP,Dimensity,5490,6.1 inches,59817,32442,2229,282,1012,2025
Oppo,Find 62GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Helio,7922,10.4 inches,307485,163991,10248,1433,5328,2025
Apple,iPhone 61GB,174,8,12MP,48MP,Exynos,5396,12.9 inches,209153,74365,5390,742,2601,2023
Samsung,Galaxy 80GB,234,6,12MP,200MP + 12MP,MediaTek,7839,12.9 inches,417667,97363,6960,1112,4547,2020
Realme,Find 54GB,239,6,32MP,48MP + 64MP + 48MP,Dimensity,6827,10.4 inches,293084,156311,9768,1366,5079,2021
Sony,Find 54GB,239,4,32MP,48MP + 64MP + 48MP,MediaTek,5878,6.7 inches,284468,151715,9481,1326,4929,2025
Sony,Find 46GB,239,16,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,5077,6.1 inches,330496,176264,11015,1541,5727,2023
Samsung,Galaxy 22GB,234,16,12MP,200MP + 12MP,Qualcomm Snapdragon,3932,7.0 inches,463658,108083,7726,1235,5047,2023
Samsung,Galaxy 12GB,234,8,12MP,200MP + 12MP,MediaTek,7926,6.5 inches,385125,89777,6417,1026,4192,2024
Realme,Find 43GB,239,12,32MP,48MP + 64MP + 48MP,Google Tensor,3915,6.5 inches,304484,162391,10148,1419,5276,2021
Apple,iPhone 35GB,174,4,12MP,48MP,Kirin,5681,6.5 inches,255194,90734,6577,906,3174,2021
Apple,iPhone 84GB,174,4,12MP,48MP,Exynos,4285,7.0 inches,208862,74261,5383,741,2598,2025
Realme,Pad 85GB,510,6,8MP,13MP,MediaTek Dimensity,6627,6.7 inches,50554,27418,1884,239,856,2024
Samsung,Galaxy 73GB,234,4,12MP,200MP + 12MP,Apple A13,7782,12.9 inches,413219,96326,6886,1101,4498,2024
Samsung,Galaxy 63GB,234,6,12MP,200MP + 12MP,Qualcomm Snapdragon,7173,7.8 inches,460088,107251,7667,1225,5008,2025
Apple,iPhone 80GB,174,8,12MP,48MP,MediaTek,6165,7.0 inches,198651,70631,5119,705,2471,2023
Apple,iPhone 42GB,174,8,12MP,48MP,Qualcomm Snapdragon,7993,10.4 inches,255916,90991,6595,908,3183,2023
Apple,iPhone 79GB,174,6,12MP,48MP,MediaTek,5064,6.1 inches,199639,70982,5145,708,2483,2021
Tecno,Pad 48GB,510,4,8MP,13MP,Qualcomm MSM8916,7405,6.7 inches,51435,27896,1917,243,870,2023
Samsung,Galaxy 32GB,234,12,12MP,200MP + 12MP,Qualcomm Snapdragon,6722,10.4 inches,510813,119076,8512,1361,5561,2025
POCO,Find 42GB,239,6,32MP,48MP + 64MP + 48MP,Kirin,7711,6.7 inches,341475,182119,11381,1592,5917,2020
Huawei,Pad 75GB,510,12,8MP,13MP,Kirin,4353,7.0 inches,55871,30302,2082,264,946,2020
Samsung,Galaxy 40GB,234,16,12MP,200MP + 12MP,Kirin,7373,10.4 inches,438438,102204,7306,1168,4773,2022
POCO,Find 62GB,239,6,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,7263,7.0 inches,289405,154349,9645,1349,5015,2020
Samsung,Galaxy 71GB,234,4,12MP,200MP + 12MP,Snapdragon,3092,12.9 inches,394276,91910,6570,1050,4292,2024
Apple,iPhone 96GB,174,16,12MP,48MP,Unisoc,6604,6.1 inches,219858,78171,5666,780,2735,2025
Apple,iPhone 84GB,174,8,12MP,48MP,Snapdragon,6628,7.8 inches,199196,70824,5133,707,2478,2020
Sony,Pad 6GB,510,12,8MP,13MP,Kirin,5650,7.0 inches,66126,35864,2464,312,1119,2023
Samsung,Galaxy 58GB,234,4,12MP,200MP + 12MP,Unisoc,6814,10.4 inches,418008,97442,6965,1113,4550,2023
Apple,iPhone 97GB,174,8,12MP,48MP,MediaTek Helio,3977,6.7 inches,195814,69622,5046,695,2435,2022
Apple,iPhone 89GB,174,6,12MP,48MP,MediaTek Helio,4732,7.8 inches,199789,71035,5149,709,2485,2025
Nokia,Pad 77GB,510,12,8MP,13MP,MediaTek Dimensity,3165,6.1 inches,62786,34053,2340,296,1063,2020
Nokia,Find 6GB,239,16,32MP,48MP + 64MP + 48MP,Google Tensor,6482,7.8 inches,342985,182925,11431,1599,5943,2020
Samsung,Galaxy 30GB,234,6,12MP,200MP + 12MP,Snapdragon,7726,7.0 inches,437293,101938,7287,1165,4760,2025
Apple,Find 59GB,239,6,32MP,48MP + 64MP + 48MP,Apple A17,3661,6.5 inches,298777,159347,9958,1393,5177,2020
Apple,iPhone 62GB,174,16,12MP,48MP,Exynos,6560,7.0 inches,198096,70433,5105,703,2464,2024
Vivo,Pad 27GB,510,12,8MP,13MP,MediaTek,6709,6.1 inches,66113,35857,2464,312,1119,2025
Motorola,Pad 40GB,510,8,8MP,13MP,Spreadtrum,3910,7.8 inches,51753,28069,1928,244,876,2022
Apple,iPhone 20GB,174,12,12MP,48MP,Snapdragon,5056,12.9 inches,235018,83561,6057,834,2923,2020
Samsung,Galaxy 28GB,234,4,12MP,200MP + 12MP,Google Tensor,3992,10.4 inches,426191,99349,7102,1135,4639,2025
Apple,iPhone 87GB,174,6,12MP,48MP,MediaTek Dimensity,3740,12.9 inches,209802,74595,5407,745,2609,2020
Google,Pad 47GB,510,6,8MP,13MP,Dimensity,3359,7.8 inches,66534,36085,2479,314,1126,2024
Apple,iPhone 87GB,174,8,12MP,48MP,Kirin,4245,7.8 inches,218193,77579,5623,774,2714,2021
Apple,iPhone 33GB,174,8,12MP,48MP,Spreadtrum,7135,10.4 inches,252503,89778,6507,896,3141,2020
Honor,Find 49GB,239,6,32MP,48MP + 64MP + 48MP,Snapdragon,3196,6.7 inches,314602,167787,10485,1467,5452,2024
Apple,iPhone 75GB,174,8,12MP,48MP,Kirin,7125,6.7 inches,222547,79127,5735,790,2768,2025
Motorola,Find 11GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Helio,5844,12.9 inches,255861,136458,8527,1193,4434,2024
Samsung,Galaxy 5GB,234,16,12MP,200MP + 12MP,Spreadtrum,5704,10.4 inches,493518,115044,8224,1314,5372,2025
Apple,iPhone 54GB,174,4,12MP,48MP,Qualcomm MSM8916,6601,12.9 inches,217334,77273,5601,771,2703,2025
Samsung,Galaxy 59GB,234,4,12MP,200MP + 12MP,Unisoc,4350,12.9 inches,498150,116124,8301,1327,5423,2020
Apple,iPhone 53GB,174,8,12MP,48MP,MediaTek Helio,3003,6.1 inches,208844,74255,5382,741,2598,2025
Samsung,Galaxy 19GB,234,16,12MP,200MP + 12MP,Snapdragon,3885,7.8 inches,418857,97640,6980,1116,4559,2020
Samsung,Galaxy 55GB,234,16,12MP,200MP + 12MP,Snapdragon,3204,7.0 inches,468649,109247,7809,1248,5102,2022
Vivo,Pad 13GB,510,16,8MP,13MP,Unisoc,3531,7.0 inches,56075,30413,2090,265,949,2024
Samsung,Galaxy 59GB,234,12,12MP,200MP + 12MP,MediaTek,7566,6.1 inches,400632,93391,6676,1067,4361,2020
Infinix,Pad 39GB,510,6,8MP,13MP,MediaTek,6654,10.4 inches,55304,29995,2061,261,936,2021
Samsung,Galaxy 32GB,234,4,12MP,200MP + 12MP,Dimensity,5927,6.5 inches,431329,100547,7187,1149,4695,2022
Samsung,Galaxy 17GB,234,8,12MP,200MP + 12MP,Kirin,6893,10.4 inches,394711,92011,6577,1051,4297,2022
Honor,Find 62GB,239,6,32MP,48MP + 64MP + 48MP,Snapdragon,4743,10.4 inches,270542,144289,9017,1261,4688,2021
Apple,iPhone 4GB,174,4,12MP,48MP,MediaTek Helio,3841,6.1 inches,243058,86419,6264,863,3023,2025
Lenovo,Find 68GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek,6561,7.8 inches,316058,168564,10534,1473,5477,2024
Samsung,Galaxy 75GB,234,6,12MP,200MP + 12MP,Exynos,5224,6.7 inches,480776,112074,8011,1281,5234,2024
Apple,iPhone 52GB,174,8,12MP,48MP,Qualcomm Snapdragon,3069,12.9 inches,238056,84641,6135,845,2961,2025
Apple,Pad 96GB,510,12,8MP,13MP,Apple A17 pro,6907,6.7 inches,63522,34452,2367,300,1075,2025
Samsung,Galaxy 79GB,234,4,12MP,200MP + 12MP,Exynos,5625,10.4 inches,487751,113700,8128,1299,5309,2025
Apple,iPhone 4GB,174,16,12MP,48MP,Google Tensor,3312,12.9 inches,213699,75981,5507,758,2658,2024
Oppo,Find 34GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek Helio,4691,6.1 inches,336218,179315,11206,1567,5826,2024
Apple,iPhone 30GB,174,6,12MP,48MP,Apple A11,7734,7.8 inches,254848,90611,6568,904,3170,2025
Apple,iPhone 56GB,174,16,12MP,48MP,MediaTek Dimensity,6385,7.8 inches,194640,69204,5016,691,2421,2022
Huawei,Pad 24GB,510,6,8MP,13MP,Exynos,3565,7.0 inches,65615,35587,2445,310,1111,2022
Apple,iPhone 13GB,174,16,12MP,48MP,Google Tensor,6509,6.1 inches,225202,80071,5804,799,2801,2020
Apple,iPhone 17GB,174,8,12MP,48MP,Google Tensor,3142,7.0 inches,202940,72155,5230,720,2524,2024
Xiaomi,Find 4GB,239,8,32MP,48MP + 64MP + 48MP,Dimensity,3559,6.7 inches,308620,164597,10286,1439,5348,2023
Vivo,Pad 21GB,510,16,8MP,13MP,Qualcomm Snapdragon,7031,7.8 inches,55600,30155,2072,262,941,2024
Apple,iPhone 18GB,174,6,12MP,48MP,Spreadtrum,4263,12.9 inches,224739,79906,5792,798,2795,2024
Google,Find 5GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek Helio,3865,12.9 inches,322841,172181,10760,1505,5594,2021
Realme,Pad 96GB,510,12,8MP,13MP,MediaTek Helio,7435,6.7 inches,65369,35454,2436,309,1106,2023
Motorola,Pad 54GB,510,6,8MP,13MP,Unisoc,6269,6.1 inches,58542,31751,2182,276,991,2025
iQOO,Pad 23GB,510,8,8MP,13MP,Qualcomm MSM8916,4203,12.9 inches,57736,31314,2151,273,977,2025
Samsung,Galaxy 69GB,234,6,12MP,200MP + 12MP,Kirin,3498,12.9 inches,465499,108513,7757,1240,5067,2024
Apple,iPhone 19GB,174,12,12MP,48MP,Google Tensor,3917,12.9 inches,248740,88440,6410,883,3094,2020
Samsung,Galaxy 89GB,234,4,12MP,200MP + 12MP,MediaTek Dimensity,7154,7.0 inches,393773,91793,6562,1049,4286,2024
Samsung,Galaxy 15GB,234,12,12MP,200MP + 12MP,Qualcomm Snapdragon,3353,10.4 inches,408393,95201,6805,1088,4446,2024
Samsung,Galaxy 53GB,234,8,12MP,200MP + 12MP,Kirin,7852,7.0 inches,479426,111759,7989,1277,5219,2021
Realme,Find 56GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,4984,7.8 inches,258543,137889,8617,1205,4480,2022
Tecno,Pad 92GB,510,12,8MP,13MP,MediaTek,4212,12.9 inches,64750,35118,2413,306,1096,2022
Apple,iPhone 56GB,174,4,12MP,48MP,Unisoc,7325,6.1 inches,246735,87727,6359,876,3069,2020
Apple,iPhone 21GB,174,8,12MP,48MP,Qualcomm Snapdragon,5057,12.9 inches,242817,86334,6258,862,3020,2020
Apple,iPhone 23GB,174,16,12MP,48MP,MediaTek Dimensity,4521,7.8 inches,249923,88861,6441,887,3109,2021
Samsung,Galaxy 72GB,234,6,12MP,200MP + 12MP,MediaTek Helio,4144,12.9 inches,416864,97175,6946,1110,4538,2024
Sony,Find 50GB,239,12,32MP,48MP + 64MP + 48MP,Dimensity,4702,7.0 inches,298425,159159,9946,1391,5171,2021
Apple,iPhone 33GB,174,16,12MP,48MP,MediaTek Helio,4996,7.8 inches,227101,80746,5853,806,2825,2022
Samsung,Galaxy 6GB,234,6,12MP,200MP + 12MP,MediaTek Helio,4554,6.1 inches,442001,103035,7365,1177,4811,2022
iQOO,Find 48GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek Helio,4435,6.5 inches,281835,150311,9393,1314,4884,2020
Apple,iPhone 34GB,174,4,12MP,48MP,Spreadtrum,3503,7.0 inches,207056,73619,5336,735,2575,2022
Apple,iPhone 16GB,174,8,12MP,48MP,MediaTek,3479,7.8 inches,192500,68443,4961,683,2394,2022
Samsung,Galaxy 22GB,234,12,12MP,200MP + 12MP,Qualcomm MSM8916,7211,12.9 inches,477764,111372,7961,1272,5201,2024
Oppo,Pad 87GB,510,4,8MP,13MP,Snapdragon,5948,7.8 inches,55612,30162,2072,262,941,2023
OnePlus,Pad 38GB,510,4,8MP,13MP,Qualcomm Snapdragon,4098,7.0 inches,66394,36009,2474,313,1124,2024
Oppo,Find 99GB,239,4,32MP,48MP + 64MP + 48MP,Exynos,6296,6.7 inches,331469,176783,11047,1545,5744,2025
Samsung,Galaxy 60GB,234,6,12MP,200MP + 12MP,Unisoc,5187,12.9 inches,430852,100436,7179,1147,4690,2021
Sony,Pad 62GB,510,12,8MP,13MP,MediaTek,4255,6.1 inches,64342,34896,2398,304,1089,2021
Honor,Find 17GB,239,6,32MP,48MP + 64MP + 48MP,Exynos,4280,7.8 inches,282596,150717,9418,1317,4897,2025
Motorola,Find 97GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,7185,6.1 inches,296968,158382,9898,1384,5146,2023
Apple,iPhone 2GB,174,16,12MP,48MP,Spreadtrum,3120,10.4 inches,235256,83646,6063,835,2926,2025
Realme,Pad 73GB,510,6,8MP,13MP,MediaTek Dimensity,3802,6.5 inches,59998,32541,2236,283,1015,2025
Vivo,Find 21GB,239,12,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,7874,7.0 inches,300950,160506,10030,1403,5215,2025
Apple,iPhone 33GB,174,16,12MP,48MP,MediaTek Helio,7493,7.8 inches,243803,86685,6283,865,3032,2020
Honor,Find 74GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek,4485,7.0 inches,285094,152050,9502,1329,4940,2025
Sony,Find 74GB,239,4,32MP,48MP + 64MP + 48MP,MediaTek,7009,7.0 inches,264594,141116,8818,1233,4585,2025
Samsung,Galaxy 78GB,234,12,12MP,200MP + 12MP,MediaTek Helio,5195,7.8 inches,439258,102396,7320,1170,4782,2025
