Company Name,Model Name,Mobile Weight,RAM,Front Camera,Back Camera,Processor,Battery Capacity,Screen Size,Launched Price (Pakistan),Launched Price (India),Launched Price (China),Launched Price (USA),Launched Price (Dubai),Launched Year
iQOO,Pad 12GB,510,8,8MP,13MP,Qualcomm MSM8916,7501,12.9 inches,13967,7575,521,66,237,2021
Samsung,Galaxy 44GB,234,16,12MP,200MP + 12MP,Unisoc,3579,6.1 inches,89886,20954,1498,240,979,2022
Sony,Find 64GB,239,4,32MP,48MP + 64MP + 48MP,Unisoc,7978,6.5 inches,68748,36666,2292,321,1192,2024
Vivo,Find 36GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek Helio,3085,7.0 inches,63103,33655,2103,295,1094,2020
iQOO,Pad 46GB,510,6,8MP,13MP,Snapdragon,5556,10.4 inches,15210,8249,567,72,258,2022
Samsung,Galaxy 69GB,234,12,12MP,200MP + 12MP,Kirin,5244,10.4 inches,110471,25752,1842,295,1203,2021
Xiaomi,Find 4GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek,5398,12.9 inches,72237,38526,2408,337,1252,2020
iQOO,Pad 80GB,510,12,8MP,13MP,Google Tensor,4821,6.5 inches,15363,8333,573,73,261,2020
Samsung,Galaxy 89GB,234,6,12MP,200MP + 12MP,Snapdragon,4941,12.9 inches,99570,23211,1660,266,1085,2025
Samsung,Galaxy 67GB,234,8,12MP,200MP + 12MP,Exynos,4953,7.0 inches,102284,23844,1705,273,1114,2022
Google,Find 33GB,239,6,32MP,48MP + 64MP + 48MP,Spreadtrum,3893,7.0 inches,66509,35472,2217,311,1153,2024
Lenovo,Pad 66GB,510,16,8MP,13MP,Spreadtrum,7310,10.4 inches,12871,6981,480,61,219,2022
Infinix,Pad 53GB,510,12,8MP,13MP,Snapdragon,6322,6.7 inches,12610,6840,471,60,214,2021
Honor,Pad 65GB,510,4,8MP,13MP,Dimensity,6662,6.5 inches,14648,7944,546,70,249,2024
Infinix,Pad 79GB,510,4,8MP,13MP,MediaTek Dimensity,3992,12.9 inches,13826,7499,516,66,234,2024
POCO,Pad 36GB,510,6,8MP,13MP,MediaTek Helio,6240,6.7 inches,11900,6455,444,57,202,2025
Lenovo,Pad 59GB,510,16,8MP,13MP,Qualcomm Snapdragon,7995,7.8 inches,13335,7233,498,63,226,2020
Samsung,Galaxy 51GB,234,16,12MP,200MP + 12MP,Qualcomm Snapdragon,7224,6.7 inches,95454,22252,1591,255,1040,2024
OnePlus,Find 26GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,4877,10.4 inches,66105,35256,2204,309,1146,2023
Samsung,Galaxy 97GB,234,8,12MP,200MP + 12MP,MediaTek Helio,7362,7.8 inches,99689,23239,1662,266,1086,2025
Google,Find 75GB,239,4,32MP,48MP + 64MP + 48MP,Spreadtrum,5764,7.0 inches,76787,40953,2560,359,1331,2020
Samsung,Galaxy 72GB,234,16,12MP,200MP + 12MP,Unisoc,5735,7.0 inches,91977,21441,1533,246,1002,2020
Huawei,Find 2GB,239,16,32MP,48MP + 64MP + 48MP,Unisoc,6829,6.7 inches,71060,37899,2369,332,1232,2022
POCO,Find 85GB,239,4,32MP,48MP + 64MP + 48MP,Exynos,5294,6.1 inches,69814,37234,2328,326,1210,2020
Samsung,Galaxy 89GB,234,4,12MP,200MP + 12MP,Google Tensor,3303,10.4 inches,106314,24783,1772,284,1158,2024
Huawei,Pad 26GB,510,8,8MP,13MP,MediaTek Dimensity,3420,6.7 inches,13106,7108,489,63,222,2021
Samsung,Galaxy 11GB,234,16,12MP,200MP + 12MP,Unisoc,4823,7.8 inches,110653,25795,1845,295,1205,2021
Lenovo,Find 37GB,239,4,32MP,48MP + 64MP + 48MP,Kirin,5430,6.7 inches,74982,39990,2499,350,1300,2022
Huawei,Pad 1GB,510,4,8MP,13MP,Dimensity,4683,6.5 inches,13499,7322,504,64,229,2022
Google,Pad 63GB,510,16,8MP,13MP,Qualcomm MSM8916,6064,6.1 inches,12667,6870,473,60,215,2022
Samsung,Galaxy 15GB,234,4,12MP,200MP + 12MP,Snapdragon,4422,7.8 inches,110457,25749,1841,295,1203,2025
Vivo,Pad 67GB,510,12,8MP,13MP,Snapdragon,5089,6.7 inches,12874,6983,480,61,219,2025
Honor,Pad 44GB,510,8,8MP,13MP,Kirin,5418,7.8 inches,11590,6286,432,55,197,2022
Samsung,Galaxy 70GB,234,8,12MP,200MP + 12MP,Apple A18 pro,4105,7.8 inches,95243,22203,1587,254,1038,2022
Samsung,Galaxy 92GB,234,12,12MP,200MP + 12MP,Google Tensor,4028,10.4 inches,512283,119419,8536,,5577,2025
Huawei,Find 7GB,239,8,32MP,48MP + 64MP + 48MP,Dimensity,4652,7.8 inches,282806,150829,9425,,4901,2024
Oppo,Pad 70GB,510,6,8MP,13MP,Exynos,7877,6.5 inches,65647,35604,2446,,1111,2025
Honor,Find 78GB,239,16,32MP,48MP + 64MP + 48MP,Dimensity,4196,10.4 inches,318088,169646,10601,,5512,2025
OnePlus,Find 19GB,239,8,32MP,48MP + 64MP + 48MP,Dimensity,6514,7.8 inches,287617,153395,9586,,4984,2023
Tecno,Find 84GB,239,16,32MP,48MP + 64MP + 48MP,Dimensity,6800,6.1 inches,319559,170431,10650,,5537,2022
Lenovo,Find 53GB,239,8,32MP,48MP + 64MP + 48MP,Snapdragon,4635,6.7 inches,273651,145946,9120,,4742,2022
iQOO,Pad 46GB,510,12,8MP,13MP,Kirin,5171,7.8 inches,63770,34586,2376,,1079,2024
Google,Pad 85GB,510,16,8MP,13MP,Dimensity,3930,10.4 inches,57057,30946,2126,,966,2025
Samsung,Galaxy 2GB,234,12,12MP,200MP + 12MP,MediaTek Helio,4672,12.9 inches,400582,93380,6675,,4361,2024
Samsung,Galaxy 83GB,234,8,12MP,200MP + 12MP,Dimensity,7844,10.4 inches,466606,108771,7775,,5079,2021
Samsung,Galaxy 12GB,234,6,12MP,200MP + 12MP,Dimensity,4066,6.7 inches,422223,98425,7036,,4596,2024
Tecno,Find 19GB,239,8,32MP,48MP + 64MP + 48MP,Spreadtrum,7642,6.1 inches,336011,179205,11199,,5823,2022
Samsung,Find 35GB,239,12,32MP,48MP + 64MP + 48MP,Dimensity,6142,6.7 inches,272515,145341,9082,,4722,2022
POCO,Pad 98GB,510,6,8MP,13MP,Spreadtrum,6005,6.1 inches,53414,28970,1990,,904,2021
Samsung,Galaxy 94GB,234,6,12MP,200MP + 12MP,MediaTek,3742,6.1 inches,439545,102463,7324,,4785,2023
Samsung,Galaxy 94GB,234,16,12MP,200MP + 12MP,Qualcomm Snapdragon,4375,7.0 inches,434560,101300,7241,,4730,2022
Infinix,Find 77GB,239,12,32MP,48MP + 64MP + 48MP,Snapdragon,7923,6.7 inches,287231,153189,9573,,4977,2024
Samsung,Galaxy 89GB,234,16,12MP,200MP + 12MP,Dimensity,5434,6.5 inches,496081,115642,8266,,5400,2020
Lenovo,Pad 46GB,510,4,8MP,13MP,Snapdragon,6706,6.1 inches,65953,35771,2458,,1116,2023
Sony,Pad 47GB,510,16,8MP,13MP,Kirin,5390,12.9 inches,52236,28331,1946,,884,2022
Huawei,Find 15GB,239,8,32MP,48MP + 64MP + 48MP,Unisoc,5714,6.1 inches,342418,182622,11412,,5934,2025
Samsung,Galaxy 90GB,234,16,12MP,200MP + 12MP,Snapdragon,4800,10.4 inches,457190,106576,7618,,4977,2020
Vivo,Pad 13GB,510,4,8MP,13MP,Exynos,3104,12.9 inches,57841,31371,2155,,979,2021
Realme,Find 49GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Helio,7644,10.4 inches,291859,155657,9727,,5057,2024
Google,Pad 44GB,510,4,8MP,13MP,MediaTek Dimensity,3335,6.1 inches,63004,34171,2348,,1066,2022
Samsung,Galaxy 67GB,234,4,12MP,200MP + 12MP,Apple A18,4604,7.0 inches,483950,112814,8064,,5268,2020
OnePlus,Find 54GB,239,4,32MP,48MP + 64MP + 48MP,Google Tensor,3228,6.7 inches,333776,178013,11124,,5784,2025
Samsung,Galaxy 36GB,234,6,12MP,200MP + 12MP,MediaTek Dimensity,3531,7.0 inches,516093,120307,8600,,5618,2024
Sony,Pad 74GB,510,16,8MP,13MP,Snapdragon,7110,6.1 inches,51306,27826,1912,,868,2022
Google,Find 99GB,239,4,32MP,48MP + 64MP + 48MP,Exynos,5481,10.4 inches,333828,178041,11126,,5785,2020
Samsung,Find 2GB,239,12,32MP,48MP + 64MP + 48MP,Kirin,7587,6.5 inches,337664,180087,11254,,5851,2023
iQOO,Pad 7GB,510,8,8MP,13MP,Qualcomm Snapdragon,4351,7.8 inches,57784,31340,2153,,978,2020
Honor,Pad 76GB,510,4,8MP,13MP,Snapdragon,3387,10.4 inches,57579,31229,2146,,974,2025
Infinix,Pad 85GB,510,8,8MP,13MP,Exynos,7468,7.0 inches,51029,27676,1901,,864,2021
Samsung,Find 32GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,3773,6.1 inches,293410,156485,9779,,5084,2021
Sony,Pad 3GB,510,8,8MP,13MP,Exynos,4137,6.7 inches,56978,30903,2123,,964,2025
Samsung,Galaxy 8GB,234,4,12MP,200MP + 12MP,Dimensity,6696,7.0 inches,470395,109654,7838,,5121,2025
Samsung,Galaxy 74GB,234,6,12MP,200MP + 12MP,MediaTek Helio,3787,6.1 inches,450388,104990,7505,,4903,2022
Samsung,Galaxy 65GB,234,12,12MP,200MP + 12MP,Snapdragon,7802,6.5 inches,382527,89171,6374,,4164,2025
Samsung,Galaxy 71GB,234,16,12MP,200MP + 12MP,Exynos,6138,10.4 inches,425758,99249,7095,,4635,2022
iQOO,Pad 12GB,510,8,8MP,13MP,Google Tensor,5733,6.7 inches,54556,29589,2033,,923,2021
Google,Pad 51GB,510,4,8MP,13MP,Snapdragon,5386,10.4 inches,57078,30957,2127,,966,2023
Xiaomi,Pad 29GB,510,8,8MP,13MP,Dimensity,6845,7.8 inches,59740,32400,2226,,1011,2021
Huawei,Find 91GB,239,16,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,3490,6.5 inches,333049,177625,11100,,5771,2024
Realme,Find 42GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,5414,6.7 inches,341989,182393,11398,,5926,2021
Vivo,Pad 46GB,510,16,8MP,13MP,MediaTek Helio,5680,10.4 inches,58152,31539,2167,,984,2025
Samsung,Galaxy 11GB,234,16,12MP,200MP + 12MP,Qualcomm Snapdragon,5904,6.5 inches,399922,93226,6664,,4353,2022
Infinix,Pad 77GB,510,16,8MP,13MP,Qualcomm MSM8916,7730,10.4 inches,51759,28072,1929,,876,2022
Samsung,Galaxy 96GB,234,8,12MP,200MP + 12MP,MediaTek,6832,6.1 inches,445773,103914,7428,,4852,2020
Sony,Find 96GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek,7931,12.9 inches,296314,158034,9876,,5135,2021
Samsung,Galaxy 64GB,234,4,12MP,200MP + 12MP,Google Tensor,4415,12.9 inches,495506,115507,8257,,5394,2020
Sony,Pad 28GB,510,8,8MP,13MP,Spreadtrum,5196,12.9 inches,67524,36622,2516,,1143,2022
Motorola,Find 89GB,239,6,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,6321,6.5 inches,307629,164068,10253,,5331,2025
Lenovo,Pad 67GB,510,8,8MP,13MP,MediaTek Helio,5973,10.4 inches,62257,33766,2320,,1054,2020
Google,Pad 69GB,510,16,8MP,13MP,MediaTek Dimensity,6513,10.4 inches,66992,36334,2496,,1134,2022
Samsung,Find 7GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek,6250,7.0 inches,302509,161338,10082,,5242,2022
Vivo,Find 52GB,239,4,32MP,48MP + 64MP + 48MP,MediaTek Helio,7117,7.8 inches,339673,181158,11321,,5886,2022
Samsung,Galaxy 17GB,234,8,12MP,200MP + 12MP,Qualcomm MSM8916,7895,7.8 inches,383112,89307,6384,,4170,2020
Samsung,Galaxy 64GB,234,6,12MP,200MP + 12MP,Exynos,6315,10.4 inches,423684,98765,7060,,4612,2025
iQOO,Pad 13GB,510,12,8MP,13MP,Spreadtrum,4871,12.9 inches,56055,30402,2089,,949,2024
Samsung,Galaxy 4GB,234,6,12MP,200MP + 12MP,Dimensity,4733,7.0 inches,432029,100710,7199,,4703,2023
Infinix,Find 98GB,239,4,32MP,48MP + 64MP + 48MP,Exynos,7406,6.5 inches,260391,138874,8678,,4512,2021
Vivo,Pad 85GB,510,6,8MP,13MP,MediaTek Helio,5675,7.8 inches,50950,27633,1899,,862,2024
Samsung,Galaxy 8GB,234,6,12MP,200MP + 12MP,Kirin,3387,7.0 inches,444022,103506,7399,,4833,2024
Vivo,Find 48GB,239,8,32MP,48MP + 64MP + 48MP,Dimensity,6703,7.0 inches,326921,174357,10896,,5665,2022
POCO,Pad 7GB,510,12,8MP,13MP,Qualcomm Snapdragon,7438,10.4 inches,53892,29229,2008,,912,2022
Realme,Pad 1GB,510,6,8MP,13MP,MediaTek Helio,7304,6.1 inches,66604,36123,2482,,1127,2020
Tecno,Find 7GB,239,6,32MP,48MP + 64MP + 48MP,Spreadtrum,4053,6.1 inches,325147,173411,10837,,5634,2022
OnePlus,Find 17GB,239,16,32MP,48MP + 64MP + 48MP,Unisoc,3901,12.9 inches,318505,169868,10615,,5519,2020
Samsung,Galaxy 26GB,234,8,12MP,200MP + 12MP,Spreadtrum,6471,12.9 inches,514919,120033,8580,,5605,2020
Realme,Pad 3GB,510,4,8MP,13MP,Snapdragon,3453,12.9 inches,61769,33501,2302,,1045,2022
Samsung,Galaxy 83GB,234,6,12MP,200MP + 12MP,Unisoc,3496,7.0 inches,485204,113106,8085,,5282,2021
POCO,Pad 7GB,510,12,8MP,13MP,Snapdragon,6432,6.5 inches,51913,28156,1934,,879,2022
Samsung,Galaxy 53GB,234,12,12MP,200MP + 12MP,Apple A14,6306,10.4 inches,386637,90129,6443,,4209,2025
Oppo,Pad 94GB,510,16,8MP,13MP,Kirin,4401,7.8 inches,57928,31418,2159,,980,2021
Huawei,Find 40GB,239,6,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,6665,7.0 inches,269389,143674,8978,,4668,2023
Samsung,Galaxy 49GB,234,12,12MP,200MP + 12MP,Qualcomm MSM8916,3515,6.7 inches,383812,89471,6396,,4178,2023
Xiaomi,Pad 22GB,510,6,8MP,13MP,MediaTek Helio,5278,12.9 inches,59522,32283,2218,,1007,2021
iQOO,Find 24GB,239,6,32MP,48MP + 64MP + 48MP,Kirin,5424,7.0 inches,316850,168986,10560,,5491,2024
Nokia,Pad 74GB,510,8,8MP,13MP,MediaTek Helio,5647,7.8 inches,57952,31431,2159,,981,2024
Motorola,Find 32GB,239,8,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,7213,6.1 inches,326099,173919,10868,,5651,2021
Samsung,Galaxy 20GB,234,6,12MP,200MP + 12MP,Unisoc,7869,12.9 inches,503425,117354,8389,,5480,2024
Vivo,Pad 96GB,510,4,8MP,13MP,Snapdragon,6784,6.7 inches,61408,33305,2288,,1039,2020
Samsung,Galaxy 41GB,234,6,12MP,200MP + 12MP,Exynos,7490,7.0 inches,399461,93118,6656,,4348,2021
Lenovo,Pad 64GB,510,8,8MP,13MP,Google Tensor,6093,7.0 inches,54368,29487,2026,,920,2021
Samsung,Galaxy 3GB,234,6,12MP,200MP + 12MP,Kirin,4942,12.9 inches,467528,108986,7791,,5089,2023
Tecno,Pad 33GB,510,8,8MP,13MP,Exynos,4028,12.9 inches,67283,36492,2507,,1139,2022
Xiaomi,Pad 79GB,510,12,8MP,13MP,Google Tensor,3735,6.5 inches,65614,35586,2445,,1111,2021
POCO,Find 12GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Helio,6020,7.8 inches,258767,138009,8624,,4484,2024
Infinix,Find 79GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek Helio,3057,6.1 inches,297326,158573,9909,,5152,2022
Vivo,Find 63GB,239,12,32MP,48MP + 64MP + 48MP,Snapdragon,3777,10.4 inches,310555,165629,10350,,5381,2022
Vivo,Pad 48GB,510,12,8MP,13MP,Exynos,6343,10.4 inches,63352,34360,2361,,1072,2023
Samsung,Galaxy 25GB,234,16,12MP,200MP + 12MP,Google Tensor,4242,6.1 inches,503303,117325,8387,,5479,2024
Vivo,Pad 98GB,510,4,8MP,13MP,Snapdragon,5243,6.7 inches,59557,32301,2219,,1008,2020
Samsung,Find 91GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Helio,6025,10.4 inches,258022,137611,8599,,4471,2024
OnePlus,Find 93GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek,7879,6.1 inches,337681,180096,11254,,5852,2020
Samsung,Galaxy 60GB,234,8,12MP,200MP + 12MP,Snapdragon,6313,7.8 inches,383890,89489,6397,,4179,2022
Samsung,Galaxy 69GB,234,6,12MP,200MP + 12MP,Kirin,6490,6.7 inches,423390,98697,7055,,4609,2020
Samsung,Galaxy 78GB,234,16,12MP,200MP + 12MP,Spreadtrum,7607,6.1 inches,502985,117251,8381,,5475,2022
Huawei,Find 82GB,239,16,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,6749,12.9 inches,311209,165977,10372,1451,5393,2022
Vivo,Pad 25GB,510,4,8MP,13MP,Unisoc,5492,10.4 inches,65811,35694,2452,311,1114,2024
Huawei,Pad 9GB,510,16,8MP,13MP,Qualcomm Snapdragon,4482,12.9 inches,52283,28356,1948,247,885,2025
Honor,Pad 14GB,510,4,8MP,13MP,MediaTek Helio,4318,6.5 inches,53717,29134,2002,254,909,2021
Samsung,Galaxy 89GB,234,4,12MP,200MP + 12MP,MediaTek Dimensity,7686,6.1 inches,497357,115939,8288,1325,5414,2021
iQOO,Pad 67GB,510,4,8MP,13MP,Unisoc,7876,10.4 inches,52078,28245,1941,246,881,2024
Xiaomi,Find 8GB,239,8,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,7996,7.8 inches,267559,142697,8917,1247,4636,2021
Sony,Find 46GB,239,4,32MP,48MP + 64MP + 48MP,Dimensity,3243,12.9 inches,330421,176224,11012,1540,5726,2020
POCO,Pad 1GB,510,4,8MP,13MP,Qualcomm MSM8916,6905,12.9 inches,50322,27293,1875,237,852,2024
iQOO,Find 4GB,239,4,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,5548,6.5 inches,266541,142155,8883,1242,4619,2023
Samsung,Galaxy 19GB,234,4,12MP,200MP + 12MP,MediaTek Dimensity,5774,6.7 inches,413964,96499,6898,1102,4506,2020
Samsung,Galaxy 77GB,234,8,12MP,200MP + 12MP,Spreadtrum,4773,10.4 inches,512837,119548,8546,1366,5583,2020
Samsung,Galaxy 53GB,234,16,12MP,200MP + 12MP,Qualcomm MSM8916,7036,10.4 inches,452111,105392,7534,1204,4921,2021
iQOO,Find 3GB,239,12,32MP,48MP + 64MP + 48MP,Google Tensor,6065,10.4 inches,270764,144407,9024,1262,4692,2021
Samsung,Galaxy 20GB,234,8,12MP,200MP + 12MP,Spreadtrum,7847,6.7 inches,492591,114828,8208,1312,5362,2024
Lenovo,Pad 74GB,510,16,8MP,13MP,MediaTek,6580,6.7 inches,52705,28585,1964,249,892,2025
Vivo,Pad 42GB,510,6,8MP,13MP,Qualcomm Snapdragon,7010,10.4 inches,63291,34327,2358,299,1071,2021
Samsung,Galaxy 75GB,234,8,12MP,200MP + 12MP,Qualcomm Snapdragon,4645,6.1 inches,391313,91219,6521,1042,4260,2020
Oppo,Find 70GB,239,12,32MP,48MP + 64MP + 48MP,Spreadtrum,3958,6.1 inches,337815,180167,11259,1575,5854,2022
Realme,Pad 4GB,510,6,8MP,13MP,MediaTek Helio,3196,7.8 inches,56386,30582,2101,266,954,2024
Samsung,Pad 96GB,510,16,8MP,13MP,Dimensity,7805,7.8 inches,50206,27230,1871,237,850,2023
Huawei,Pad 95GB,510,16,8MP,13MP,MediaTek,7163,10.4 inches,67084,36384,2500,317,1135,2021
Samsung,Find 79GB,239,8,32MP,48MP + 64MP + 48MP,Google Tensor,6777,6.1 inches,301763,160940,10057,1407,5229,2023
Samsung,Galaxy 23GB,234,12,12MP,200MP + 12MP,Snapdragon,3837,6.5 inches,393911,91825,6564,1049,4288,2022
Samsung,Galaxy 33GB,234,6,12MP,200MP + 12MP,Dimensity,6256,7.0 inches,396892,92520,6613,1057,4320,2022
Lenovo,Pad 44GB,510,6,8MP,13MP,Qualcomm Snapdragon,7568,7.0 inches,62891,34109,2344,297,1064,2023
iQOO,Pad 88GB,510,8,8MP,13MP,Unisoc,6751,6.7 inches,57576,31227,2145,272,974,2022
Infinix,Pad 38GB,510,6,8MP,13MP,Spreadtrum,7575,6.1 inches,51597,27984,1923,243,873,2021
Lenovo,Pad 48GB,510,4,8MP,13MP,Qualcomm Snapdragon,4112,6.1 inches,65682,35623,2448,310,1112,2025
Nokia,Find 18GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,3544,7.8 inches,295958,157844,9864,1380,5128,2024
Nokia,Find 26GB,239,16,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,5815,10.4 inches,282491,150661,9415,1317,4895,2023
Honor,Find 39GB,239,4,32MP,48MP + 64MP + 48MP,Dimensity,5977,12.9 inches,316427,168760,10546,1475,5483,2024
iQOO,Pad 25GB,510,6,8MP,13MP,Kirin,7071,10.4 inches,58028,31472,2162,274,982,2021
Google,Find 37GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek Helio,5847,7.0 inches,260059,138698,8667,1212,4506,2022
Samsung,Galaxy 93GB,234,4,12MP,200MP + 12MP,Qualcomm Snapdragon,6189,7.0 inches,437978,102097,7298,1166,4768,2022
iQOO,Pad 31GB,510,8,8MP,13MP,Unisoc,4624,7.0 inches,66582,36112,2481,314,1127,2020
Huawei,Pad 44GB,510,16,8MP,13MP,Unisoc,6386,12.9 inches,56806,30809,2117,268,961,2022
Realme,Pad 13GB,510,4,8MP,13MP,Spreadtrum,3490,7.8 inches,65855,35717,2454,311,1115,2021
Nokia,Find 22GB,239,4,32MP,48MP + 64MP + 48MP,Exynos,4650,7.0 inches,306704,163575,10222,1430,5315,2023
Xiaomi,Find 6GB,239,6,32MP,48MP + 64MP + 48MP,Snapdragon,5832,10.4 inches,320493,170929,10682,1494,5554,2024
OnePlus,Pad 26GB,510,16,8MP,13MP,Unisoc,6536,10.4 inches,51006,27663,1901,241,863,2025
Samsung,Galaxy 69GB,234,8,12MP,200MP + 12MP,MediaTek Helio,7321,6.7 inches,406943,94863,6781,1084,4430,2021
Samsung,Galaxy 44GB,234,12,12MP,200MP + 12MP,MediaTek Dimensity,5966,6.1 inches,412364,96126,6871,1098,4489,2023
Sony,Pad 74GB,510,6,8MP,13MP,MediaTek,6160,6.5 inches,62024,33639,2311,293,1050,2021
Samsung,Galaxy 82GB,234,16,12MP,200MP + 12MP,Kirin,5818,7.8 inches,491983,114686,8198,1310,5356,2021
Xiaomi,Pad 85GB,510,6,8MP,13MP,Unisoc,6738,6.7 inches,52205,28314,1945,246,883,2023
Samsung,Galaxy 21GB,234,6,12MP,200MP + 12MP,Qualcomm Snapdragon,6068,12.9 inches,476106,110985,7934,1268,5183,2025
Samsung,Galaxy 39GB,234,12,12MP,200MP + 12MP,Snapdragon,5350,6.7 inches,488864,113959,8146,1302,5322,2021
OnePlus,Pad 93GB,510,6,8MP,13MP,Unisoc,6672,10.4 inches,55205,29941,2057,261,934,2021
Samsung,Galaxy 83GB,234,12,12MP,200MP + 12MP,Dimensity,3622,6.5 inches,477972,111420,7965,1273,5203,2025
Samsung,Galaxy 74GB,234,4,12MP,200MP + 12MP,MediaTek Dimensity,3778,10.4 inches,466181,108672,7768,1242,5075,2022
Samsung,Galaxy 50GB,234,16,12MP,200MP + 12MP,Exynos,7521,6.7 inches,444097,103524,7400,1183,4834,2023
iQOO,Find 24GB,239,4,32MP,48MP + 64MP + 48MP,Unisoc,4496,12.9 inches,309159,164884,10304,1441,5357,2023
Google,Find 41GB,239,12,32MP,48MP + 64MP + 48MP,Kirin,3474,7.0 inches,294416,157021,9812,1372,5102,2021
Samsung,Galaxy 31GB,234,16,12MP,200MP + 12MP,Exynos,7322,7.0 inches,506816,118144,8445,1350,5517,2025
Xiaomi,Pad 50GB,510,12,8MP,13MP,Qualcomm MSM8916,3347,7.0 inches,60077,32583,2239,284,1017,2025
Lenovo,Find 59GB,239,16,32MP,48MP + 64MP + 48MP,Snapdragon,5600,6.5 inches,287469,153316,9581,1340,4981,2023
Samsung,Galaxy 51GB,234,8,12MP,200MP + 12MP,Unisoc,5658,12.9 inches,472699,110191,7877,1259,5146,2024
Sony,Pad 87GB,510,12,8MP,13MP,MediaTek,7344,7.0 inches,51586,27978,1922,243,873,2024
Samsung,Galaxy 97GB,234,6,12MP,200MP + 12MP,MediaTek,7084,6.1 inches,505866,117923,8429,1347,5507,2020
Tecno,Pad 28GB,510,4,8MP,13MP,Spreadtrum,3497,12.9 inches,50596,27441,1885,239,856,2021
Motorola,Pad 83GB,510,8,8MP,13MP,Qualcomm MSM8916,6916,10.4 inches,52445,28444,1954,248,888,2021
Samsung,Find 41GB,239,4,32MP,48MP + 64MP + 48MP,Kirin,5170,6.1 inches,275451,146906,9180,1284,4773,2020
OnePlus,Find 32GB,239,12,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,6967,7.0 inches,327605,174722,10919,1527,5677,2020
Samsung,Galaxy 17GB,234,16,12MP,200MP + 12MP,MediaTek,3510,6.5 inches,453515,105719,7557,1208,4937,2024
Samsung,Galaxy 38GB,234,4,12MP,200MP + 12MP,Google Tensor,5307,7.0 inches,468677,109253,7810,1248,5102,2022
Samsung,Galaxy 50GB,234,6,12MP,200MP + 12MP,MediaTek Dimensity,6649,7.8 inches,510148,118921,8501,1359,5553,2025
iQOO,Find 62GB,239,6,32MP,48MP + 64MP + 48MP,Unisoc,3590,7.8 inches,324722,173184,10823,1514,5627,2021
Samsung,Pad 7GB,510,16,8MP,13MP,Spreadtrum,4535,7.8 inches,57674,31280,2149,272,976,2022
Sony,Find 70GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Helio,5987,7.8 inches,318623,169932,10619,1485,5521,2025
POCO,Find 38GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,7405,6.5 inches,321131,171269,10703,1497,5565,2023
Infinix,Pad 29GB,510,12,8MP,13MP,MediaTek Helio,6013,6.5 inches,67187,36440,2504,317,1137,2023
Samsung,Galaxy 71GB,234,4,12MP,200MP + 12MP,Exynos,4890,7.0 inches,510377,118974,8505,1359,5556,2023
Samsung,Galaxy 47GB,234,16,12MP,200MP + 12MP,Apple A16,3544,7.8 inches,442018,103039,7365,1177,4812,2022
Motorola,Pad 82GB,510,16,8MP,13MP,Exynos,7911,10.4 inches,63251,34305,2357,299,1071,2025
iQOO,Find 21GB,239,8,32MP,48MP + 64MP + 48MP,Exynos,5655,10.4 inches,280134,149404,9336,1306,4854,2024
Honor,Pad 22GB,510,16,8MP,13MP,MediaTek Helio,7971,7.0 inches,57371,31116,2138,271,971,2021
POCO,Find 92GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,4863,7.0 inches,331442,176768,11047,1545,5743,2020
Samsung,Galaxy 44GB,234,8,12MP,200MP + 12MP,Qualcomm Snapdragon,5166,6.7 inches,407165,94914,6785,1084,4432,2024
Samsung,Galaxy 60GB,234,4,12MP,200MP + 12MP,Qualcomm MSM8916,3175,6.5 inches,506678,118112,8443,1350,5516,2022
Samsung,Galaxy 47GB,234,8,12MP,200MP + 12MP,MediaTek,6002,6.1 inches,396474,92422,6607,1056,4316,2024
Huawei,Pad 73GB,510,8,8MP,13MP,Spreadtrum,4809,7.0 inches,51761,28073,1929,244,876,2024
